,contract_address,minute,price,symbol
0,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:16:00.000 UTC,1.030076,USDY
1,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:18:00.000 UTC,1.030076,USDY
2,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 19:20:00.000 UTC,1.003937,USDT
3,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 19:20:00.000 UTC,1.003486,DAI
4,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:20:00.000 UTC,1.032537,USDY
5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 19:20:00.000 UTC,1.003355,USDC
6,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:20:00.000 UTC,1.10296,MNT
7,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 19:20:00.000 UTC,3151.77,mETH
8,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:20:00.000 UTC,1.10296,MNT
9,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:20:00.000 UTC,1.10296,MNT
10,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 19:20:00.000 UTC,63119.5,WBTC
11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 19:20:00.000 UTC,3076.93,WETH
12,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:22:00.000 UTC,1.032537,USDY
13,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:24:00.000 UTC,1.032537,USDY
14,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:25:00.000 UTC,1.106621,MNT
15,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:25:00.000 UTC,1.106621,MNT
16,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:26:00.000 UTC,1.030173,USDY
17,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:28:00.000 UTC,1.030173,USDY
18,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 19:30:00.000 UTC,3171.06,mETH
19,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:30:00.000 UTC,1.109044,MNT
20,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:30:00.000 UTC,1.109044,MNT
21,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:30:00.000 UTC,1.109044,MNT
22,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:30:00.000 UTC,1.031298,USDY
23,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 19:30:00.000 UTC,1.002271,USDT
24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 19:30:00.000 UTC,3091.97,WETH
25,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 19:30:00.000 UTC,1.002131,USDC
26,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 19:30:00.000 UTC,63304.49,WBTC
27,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 19:30:00.000 UTC,1.002752,DAI
28,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:32:00.000 UTC,1.031298,USDY
29,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:34:00.000 UTC,1.031298,USDY
30,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:35:00.000 UTC,1.120681,MNT
31,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:35:00.000 UTC,1.120681,MNT
32,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:36:00.000 UTC,1.030945,USDY
33,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:38:00.000 UTC,1.030945,USDY
34,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 19:40:00.000 UTC,1.00166,USDC
35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 19:40:00.000 UTC,3105.74,WETH
36,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:40:00.000 UTC,1.123219,MNT
37,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:40:00.000 UTC,1.123219,MNT
38,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:40:00.000 UTC,1.030887,USDY
39,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:40:00.000 UTC,1.123219,MNT
40,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 19:40:00.000 UTC,3182.34,mETH
41,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 19:40:00.000 UTC,1.001633,USDT
42,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 19:40:00.000 UTC,1.002467,DAI
43,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 19:40:00.000 UTC,63517.25,WBTC
44,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:42:00.000 UTC,1.030887,USDY
45,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:44:00.000 UTC,1.030887,USDY
46,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:45:00.000 UTC,1.125342,MNT
47,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:45:00.000 UTC,1.125342,MNT
48,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:46:00.000 UTC,1.03005,USDY
49,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:48:00.000 UTC,1.03005,USDY
50,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 19:50:00.000 UTC,63518.23,WBTC
51,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:50:00.000 UTC,1.127018,MNT
52,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:50:00.000 UTC,1.127018,MNT
53,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 19:50:00.000 UTC,1.000233,USDT
54,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:50:00.000 UTC,1.127018,MNT
55,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 19:50:00.000 UTC,3109.1,WETH
56,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 19:50:00.000 UTC,3184.41,mETH
57,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 19:50:00.000 UTC,1.000241,USDC
58,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 19:50:00.000 UTC,1.001338,DAI
59,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:50:00.000 UTC,1.029351,USDY
60,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:52:00.000 UTC,1.029351,USDY
61,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:54:00.000 UTC,1.029351,USDY
62,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:55:00.000 UTC,1.128838,MNT
63,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 19:55:00.000 UTC,1.128838,MNT
64,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:56:00.000 UTC,1.030987,USDY
65,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 19:58:00.000 UTC,1.030987,USDY
66,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:00:00.000 UTC,1.124558,MNT
67,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:00:00.000 UTC,1.124558,MNT
68,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:00:00.000 UTC,1.030664,USDY
69,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 20:00:00.000 UTC,1.001362,USDC
70,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:00:00.000 UTC,1.124558,MNT
71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 20:00:00.000 UTC,3110.82,WETH
72,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 20:00:00.000 UTC,63603.16,WBTC
73,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 20:00:00.000 UTC,3187.95,mETH
74,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 20:00:00.000 UTC,1.001671,USDT
75,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 20:00:00.000 UTC,1.001239,DAI
76,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:02:00.000 UTC,1.030664,USDY
77,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:04:00.000 UTC,1.030664,USDY
78,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:05:00.000 UTC,1.127892,MNT
79,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:05:00.000 UTC,1.127892,MNT
80,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:06:00.000 UTC,1.030224,USDY
81,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:08:00.000 UTC,1.030224,USDY
82,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 20:10:00.000 UTC,1.001395,USDT
83,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:10:00.000 UTC,1.030442,USDY
84,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 20:10:00.000 UTC,1.001206,USDC
85,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:10:00.000 UTC,1.127999,MNT
86,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:10:00.000 UTC,1.127999,MNT
87,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 20:10:00.000 UTC,63680.61,WBTC
88,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:10:00.000 UTC,1.127999,MNT
89,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 20:10:00.000 UTC,3115.22,WETH
90,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 20:10:00.000 UTC,1.00196,DAI
91,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 20:10:00.000 UTC,3190.94,mETH
92,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:12:00.000 UTC,1.030442,USDY
93,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:14:00.000 UTC,1.030442,USDY
94,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:15:00.000 UTC,1.127367,MNT
95,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:15:00.000 UTC,1.127367,MNT
96,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:16:00.000 UTC,1.03057,USDY
97,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:18:00.000 UTC,1.03057,USDY
98,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:20:00.000 UTC,1.127367,MNT
99,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:20:00.000 UTC,1.127367,MNT
100,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:20:00.000 UTC,1.029504,USDY
101,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:20:00.000 UTC,1.127367,MNT
102,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 20:20:00.000 UTC,3184.87,mETH
103,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 20:20:00.000 UTC,1.000588,DAI
104,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 20:20:00.000 UTC,3106.16,WETH
105,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 20:20:00.000 UTC,1.000953,USDC
106,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 20:20:00.000 UTC,63522.87,WBTC
107,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 20:20:00.000 UTC,1.001481,USDT
108,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:22:00.000 UTC,1.029504,USDY
109,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:24:00.000 UTC,1.029504,USDY
110,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:25:00.000 UTC,1.11836,MNT
111,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:25:00.000 UTC,1.11836,MNT
112,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:26:00.000 UTC,1.029894,USDY
113,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:28:00.000 UTC,1.029894,USDY
114,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:30:00.000 UTC,1.119854,MNT
115,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:30:00.000 UTC,1.028949,USDY
116,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:30:00.000 UTC,1.119854,MNT
117,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 20:30:00.000 UTC,1.001161,USDT
118,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 20:30:00.000 UTC,1.000241,DAI
119,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 20:30:00.000 UTC,3171.18,mETH
120,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 20:30:00.000 UTC,63348.88,WBTC
121,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 20:30:00.000 UTC,1.000592,USDC
122,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:30:00.000 UTC,1.119854,MNT
123,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 20:30:00.000 UTC,3096.22,WETH
124,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:32:00.000 UTC,1.028949,USDY
125,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:34:00.000 UTC,1.028949,USDY
126,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:35:00.000 UTC,1.119835,MNT
127,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:35:00.000 UTC,1.119835,MNT
128,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:36:00.000 UTC,1.029838,USDY
129,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:38:00.000 UTC,1.029838,USDY
130,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 20:40:00.000 UTC,3091.59,WETH
131,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 20:40:00.000 UTC,1.000709,USDC
132,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:40:00.000 UTC,1.112857,MNT
133,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 20:40:00.000 UTC,1.001113,USDT
134,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 20:40:00.000 UTC,3168.39,mETH
135,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:40:00.000 UTC,1.02921,USDY
136,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:40:00.000 UTC,1.112857,MNT
137,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 20:40:00.000 UTC,63287.31,WBTC
138,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 20:40:00.000 UTC,1.000688,DAI
139,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:40:00.000 UTC,1.112857,MNT
140,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:42:00.000 UTC,1.02921,USDY
141,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:44:00.000 UTC,1.02921,USDY
142,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:45:00.000 UTC,1.112597,MNT
143,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:45:00.000 UTC,1.112597,MNT
144,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:46:00.000 UTC,1.028798,USDY
145,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:48:00.000 UTC,1.028798,USDY
146,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 20:50:00.000 UTC,1.000696,DAI
147,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:50:00.000 UTC,1.112258,MNT
148,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:50:00.000 UTC,1.02955,USDY
149,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:50:00.000 UTC,1.112258,MNT
150,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 20:50:00.000 UTC,63281.1,WBTC
151,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 20:50:00.000 UTC,3166.47,mETH
152,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:50:00.000 UTC,1.112258,MNT
153,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 20:50:00.000 UTC,1.001557,USDT
154,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 20:50:00.000 UTC,3090.56,WETH
155,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 20:50:00.000 UTC,1.001005,USDC
156,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:52:00.000 UTC,1.02955,USDY
157,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:54:00.000 UTC,1.02955,USDY
158,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:55:00.000 UTC,1.110609,MNT
159,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 20:55:00.000 UTC,1.110609,MNT
160,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:56:00.000 UTC,1.029168,USDY
161,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 20:58:00.000 UTC,1.029168,USDY
162,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 21:00:00.000 UTC,3159.48,mETH
163,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:00:00.000 UTC,1.029496,USDY
164,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:00:00.000 UTC,1.109373,MNT
165,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:00:00.000 UTC,1.109373,MNT
166,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 21:00:00.000 UTC,1.001798,DAI
167,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:00:00.000 UTC,1.109373,MNT
168,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 21:00:00.000 UTC,1.000921,USDC
169,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 21:00:00.000 UTC,1.001494,USDT
170,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 21:00:00.000 UTC,3085.17,WETH
171,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 21:00:00.000 UTC,63175.99,WBTC
172,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:02:00.000 UTC,1.029496,USDY
173,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:04:00.000 UTC,1.029496,USDY
174,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:05:00.000 UTC,1.109475,MNT
175,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:05:00.000 UTC,1.109475,MNT
176,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:06:00.000 UTC,1.029772,USDY
177,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:08:00.000 UTC,1.029772,USDY
178,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:10:00.000 UTC,1.111456,MNT
179,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:10:00.000 UTC,1.029298,USDY
180,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:10:00.000 UTC,1.111456,MNT
181,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 21:10:00.000 UTC,63297.78,WBTC
182,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 21:10:00.000 UTC,1.000832,USDT
183,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 21:10:00.000 UTC,1.000767,USDC
184,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:10:00.000 UTC,1.111456,MNT
185,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 21:10:00.000 UTC,3164.7,mETH
186,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 21:10:00.000 UTC,1.001386,DAI
187,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 21:10:00.000 UTC,3091.27,WETH
188,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:12:00.000 UTC,1.029298,USDY
189,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:14:00.000 UTC,1.029298,USDY
190,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:15:00.000 UTC,1.112248,MNT
191,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:15:00.000 UTC,1.112248,MNT
192,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:16:00.000 UTC,1.030013,USDY
193,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:18:00.000 UTC,1.030013,USDY
194,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:20:00.000 UTC,1.113426,MNT
195,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:20:00.000 UTC,1.113426,MNT
196,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:20:00.000 UTC,1.029789,USDY
197,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 21:20:00.000 UTC,3170.31,mETH
198,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:20:00.000 UTC,1.113426,MNT
199,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 21:20:00.000 UTC,1.001775,USDT
200,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 21:20:00.000 UTC,63374.57,WBTC
201,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 21:20:00.000 UTC,3095.42,WETH
202,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 21:20:00.000 UTC,1.001307,USDC
203,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 21:20:00.000 UTC,1.001383,DAI
204,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:22:00.000 UTC,1.029789,USDY
205,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:24:00.000 UTC,1.029789,USDY
206,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:25:00.000 UTC,1.113506,MNT
207,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:25:00.000 UTC,1.113506,MNT
208,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:26:00.000 UTC,1.030896,USDY
209,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:28:00.000 UTC,1.030896,USDY
210,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 21:30:00.000 UTC,63169.55,WBTC
211,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:30:00.000 UTC,1.02995,USDY
212,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 21:30:00.000 UTC,1.001285,USDC
213,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:30:00.000 UTC,1.11035,MNT
214,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:30:00.000 UTC,1.11035,MNT
215,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 21:30:00.000 UTC,3164.21,mETH
216,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 21:30:00.000 UTC,3089.14,WETH
217,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 21:30:00.000 UTC,1.001547,USDT
218,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 21:30:00.000 UTC,1.001934,DAI
219,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:30:00.000 UTC,1.11035,MNT
220,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:32:00.000 UTC,1.02995,USDY
221,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:34:00.000 UTC,1.02995,USDY
222,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:35:00.000 UTC,1.108057,MNT
223,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:35:00.000 UTC,1.108057,MNT
224,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:36:00.000 UTC,1.02922,USDY
225,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:38:00.000 UTC,1.02922,USDY
226,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-15 21:40:00.000 UTC,1.000326,USDC
227,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:40:00.000 UTC,1.105846,MNT
228,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:40:00.000 UTC,1.028817,USDY
229,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:40:00.000 UTC,1.105846,MNT
230,0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-15 21:40:00.000 UTC,1.00046,DAI
231,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-15 21:40:00.000 UTC,1.105846,MNT
232,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-15 21:40:00.000 UTC,62926.71,WBTC
233,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-15 21:40:00.000 UTC,3157.87,mETH
234,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-15 21:40:00.000 UTC,1.000583,USDT
235,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-15 21:40:00.000 UTC,3082.7,WETH
236,0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-15 21:42:00.000 UTC,1.028817,USDY
